(3, -63), (4, -63)
(2, -63), (3, -63)
(1, -63), (2, -63)
(0, -63), (1, -63)
(-1, -63), (0, -63)
(-2, -63), (-1, -63)
(-3, -63), (-2, -63)
(-4, -63), (-3, -63)
(-5, -63), (-4, -63)
(-5, -62), (-4, -63)
(-5, -61), (-5, -62)
(-5, -60), (-5, -61)
(-5, -59), (-5, -60)
(-5, -58), (-5, -59)
(-5, -57), (-5, -58)
(-5, -56), (-5, -57)
(-5, -55), (-5, -56)
(-5, -54), (-5, -55)
(-4, -54), (-5, -55)
(-4, -53), (-4, -54)
(-4, -52), (-4, -53)
(-4, -51), (-4, -52)
(-3, -51), (-4, -52)
(-4, -51), (-4, -52)
(-5, -51), (-4, -52)
(-6, -51), (-5, -51)
(-7, -51), (-6, -51)
(-8, -51), (-7, -51)
(-9, -51), (-8, -51)
(-8, -51), (-8, -51)
(-7, -51), (-8, -51)
(-6, -51), (-7, -51)
(-5, -51), (-6, -51)
(-6, -51), (-6, -51)
(-7, -51), (-6, -51)
(-8, -51), (-7, -51)
(-8, -52), (-7, -51)
(-8, -53), (-8, -52)
(-8, -54), (-8, -53)
(-8, -55), (-8, -54)
(-8, -56), (-8, -55)
(-8, -57), (-8, -56)
(-8, -58), (-8, -57)
(-8, -59), (-8, -58)
(-8, -58), (-8, -58)
(-8, -57), (-8, -58)
(-8, -56), (-8, -57)
(-8, -57), (-8, -57)
(-8, -58), (-8, -57)
(-8, -59), (-8, -58)
(-8, -58), (-8, -58)
(-8, -57), (-8, -58)
(-8, -56), (-8, -57)
(-8, -55), (-8, -56)
(-8, -54), (-8, -55)
(-8, -53), (-8, -54)
(-8, -52), (-8, -53)
(-8, -51), (-8, -52)
(-9, -51), (-8, -52)
(-10, -51), (-9, -51)
(-11, -51), (-10, -51)
(-12, -51), (-11, -51)
(-13, -51), (-12, -51)
(-14, -51), (-13, -51)
(-15, -51), (-14, -51)
(-16, -51), (-15, -51)
(-17, -51), (-16, -51)
(-18, -51), (-17, -51)
(-19, -51), (-18, -51)
(-20, -51), (-19, -51)
(-19, -51), (-19, -51)
(-18, -51), (-19, -51)
(-17, -51), (-18, -51)
(-16, -51), (-17, -51)
(-15, -51), (-16, -51)
(-16, -51), (-16, -51)
(-17, -51), (-16, -51)
(-18, -51), (-17, -51)
(-18, -52), (-17, -51)
(-18, -53), (-18, -52)
(-18, -54), (-18, -53)
(-18, -55), (-18, -54)
(-18, -56), (-18, -55)
(-18, -57), (-18, -56)
(-18, -58), (-18, -57)
(-18, -59), (-18, -58)
(-19, -59), (-18, -58)
(-20, -59), (-19, -59)
(-21, -59), (-20, -59)
(-22, -59), (-21, -59)
(-23, -59), (-22, -59)
(-24, -59), (-23, -59)
(-25, -59), (-24, -59)
(-25, -60), (-24, -59)
(-25, -61), (-25, -60)
(-25, -62), (-25, -61)
(-24, -62), (-25, -61)
(-23, -62), (-24, -62)
(-22, -62), (-23, -62)
(-21, -62), (-22, -62)
(-20, -62), (-21, -62)
(-21, -62), (-21, -62)
(-22, -62), (-21, -62)
(-23, -62), (-22, -62)
(-22, -62), (-22, -62)
(-21, -62), (-22, -62)
(-20, -62), (-21, -62)
(-19, -62), (-20, -62)
(-18, -62), (-19, -62)
(-17, -62), (-18, -62)
(-16, -62), (-17, -62)
(-15, -62), (-16, -62)
(-14, -62), (-15, -62)
(-13, -62), (-14, -62)
(-12, -62), (-13, -62)
(-13, -62), (-13, -62)
(-14, -62), (-13, -62)
(-15, -62), (-14, -62)
(-16, -62), (-15, -62)
(-16, -61), (-15, -62)
(-16, -60), (-16, -61)
(-16, -59), (-16, -60)
(-16, -58), (-16, -59)
(-16, -57), (-16, -58)
(-16, -56), (-16, -57)
(-15, -56), (-16, -57)
(-14, -56), (-15, -56)
(-13, -56), (-14, -56)
(-12, -56), (-13, -56)
(-11, -56), (-12, -56)
(-10, -56), (-11, -56)
(-9, -56), (-10, -56)
(-10, -56), (-10, -56)
(-11, -56), (-10, -56)
(-12, -56), (-11, -56)
(-13, -56), (-12, -56)
(-14, -56), (-13, -56)
(-15, -56), (-14, -56)
(-16, -56), (-15, -56)
(-17, -56), (-16, -56)
(-18, -56), (-17, -56)
(-19, -56), (-18, -56)
(-20, -56), (-19, -56)
(-20, -57), (-19, -56)
(-20, -58), (-20, -57)
(-20, -59), (-20, -58)
(-20, -60), (-20, -59)
(-19, -60), (-20, -59)
(-18, -60), (-19, -60)
(-17, -60), (-18, -60)
(-16, -60), (-17, -60)
(-15, -60), (-16, -60)
(-15, -59), (-16, -60)
(-15, -58), (-15, -59)
(-15, -57), (-15, -58)
(-15, -56), (-15, -57)
(-15, -55), (-15, -56)
(-15, -54), (-15, -55)
(-14, -54), (-15, -55)
(-13, -54), (-14, -54)
(-12, -54), (-13, -54)
(-11, -54), (-12, -54)
(-10, -54), (-11, -54)
(-9, -54), (-10, -54)
(-8, -54), (-9, -54)
(-7, -54), (-8, -54)
(-6, -54), (-7, -54)
(-5, -54), (-6, -54)
(-4, -54), (-5, -54)
(-3, -54), (-4, -54)
(-2, -54), (-3, -54)
(-2, -55), (-3, -54)
(-2, -56), (-2, -55)
(-2, -57), (-2, -56)
(-2, -58), (-2, -57)
(-2, -59), (-2, -58)
(-2, -60), (-2, -59)
(-2, -61), (-2, -60)
(-2, -62), (-2, -61)
(-2, -63), (-2, -62)
(-2, -64), (-2, -63)
(-2, -65), (-2, -64)
(-2, -64), (-2, -64)
(-2, -63), (-2, -64)
(-2, -64), (-2, -64)
(-2, -65), (-2, -64)
(-2, -66), (-2, -65)
(-2, -67), (-2, -66)
(-2, -68), (-2, -67)
(-2, -69), (-2, -68)
(-2, -70), (-2, -69)
(-2, -71), (-2, -70)
(-2, -72), (-2, -71)
(-2, -73), (-2, -72)
(-2, -74), (-2, -73)
(-2, -75), (-2, -74)
(-3, -75), (-2, -74)
(-4, -75), (-3, -75)
(-5, -75), (-4, -75)
(-6, -75), (-5, -75)
(-7, -75), (-6, -75)
(-8, -75), (-7, -75)
(-9, -75), (-8, -75)
(-10, -75), (-9, -75)
(-9, -75), (-9, -75)
(-8, -75), (-9, -75)
(-7, -75), (-8, -75)
(-7, -76), (-8, -75)
(-7, -77), (-7, -76)
(-7, -78), (-7, -77)
(-7, -79), (-7, -78)
(-8, -79), (-7, -78)
(-9, -79), (-8, -79)
(-10, -79), (-9, -79)
(-11, -79), (-10, -79)
(-12, -79), (-11, -79)
(-13, -79), (-12, -79)
(-14, -79), (-13, -79)
(-15, -79), (-14, -79)
(-16, -79), (-15, -79)
(-17, -79), (-16, -79)
(-18, -79), (-17, -79)
(-19, -79), (-18, -79)
(-19, -80), (-18, -79)
(-19, -81), (-19, -80)
(-19, -82), (-19, -81)
(-19, -83), (-19, -82)
(-19, -84), (-19, -83)
(-19, -85), (-19, -84)
(-19, -86), (-19, -85)
(-18, -86), (-19, -85)
(-17, -86), (-18, -86)
(-16, -86), (-17, -86)
(-15, -86), (-16, -86)
(-14, -86), (-15, -86)
(-13, -86), (-14, -86)
(-12, -86), (-13, -86)
(-11, -86), (-12, -86)
(-10, -86), (-11, -86)
(-9, -86), (-10, -86)
(-8, -86), (-9, -86)
(-7, -86), (-8, -86)
(-6, -86), (-7, -86)
(-5, -86), (-6, -86)
(-5, -85), (-6, -86)
(-5, -84), (-5, -85)
(-5, -83), (-5, -84)
(-5, -82), (-5, -83)
(-5, -81), (-5, -82)
(-5, -80), (-5, -81)
(-5, -79), (-5, -80)
(-5, -78), (-5, -79)
(-4, -78), (-5, -79)
(-3, -78), (-4, -78)
(-2, -78), (-3, -78)
(-1, -78), (-2, -78)
(0, -78), (-1, -78)
(1, -78), (0, -78)
(2, -78), (1, -78)
(3, -78), (2, -78)
(4, -78), (3, -78)
(5, -78), (4, -78)
(6, -78), (5, -78)
(7, -78), (6, -78)
(7, -77), (6, -78)
(7, -76), (7, -77)
(7, -75), (7, -76)
(7, -74), (7, -75)
(7, -73), (7, -74)
(7, -72), (7, -73)
(7, -71), (7, -72)
(7, -70), (7, -71)
(7, -69), (7, -70)
(7, -68), (7, -69)
(7, -67), (7, -68)
(7, -66), (7, -67)
(7, -65), (7, -66)
(7, -64), (7, -65)
(8, -64), (7, -65)
(7, -64), (7, -65)
(6, -64), (7, -65)
(5, -64), (6, -64)
(6, -64), (6, -64)
(7, -64), (6, -64)
(8, -64), (7, -64)
(9, -64), (8, -64)
(10, -64), (9, -64)
(11, -64), (10, -64)
(12, -64), (11, -64)
(13, -64), (12, -64)
(14, -64), (13, -64)
(15, -64), (14, -64)
(16, -64), (15, -64)
(17, -64), (16, -64)
(18, -64), (17, -64)
(18, -63), (17, -64)
(18, -62), (18, -63)
(18, -61), (18, -62)
(18, -60), (18, -61)
(18, -59), (18, -60)
(18, -58), (18, -59)
(18, -57), (18, -58)
(18, -56), (18, -57)
(18, -55), (18, -56)
(18, -54), (18, -55)
(18, -53), (18, -54)
(18, -52), (18, -53)
(18, -51), (18, -52)
(18, -50), (18, -51)
(18, -51), (18, -51)
(18, -52), (18, -51)
(18, -53), (18, -52)
(18, -54), (18, -53)
(18, -55), (18, -54)
(18, -56), (18, -55)
(18, -57), (18, -56)
(18, -58), (18, -57)
(18, -59), (18, -58)
(18, -60), (18, -59)
(18, -61), (18, -60)
(18, -62), (18, -61)
(19, -62), (18, -61)
(20, -62), (19, -62)
(21, -62), (20, -62)
(22, -62), (21, -62)
(22, -61), (21, -62)
(22, -60), (22, -61)
(22, -59), (22, -60)
(22, -58), (22, -59)
(23, -58), (22, -59)
(24, -58), (23, -58)
(25, -58), (24, -58)
(26, -58), (25, -58)
(27, -58), (26, -58)
(28, -58), (27, -58)
(29, -58), (28, -58)
(30, -58), (29, -58)
(31, -58), (30, -58)
(32, -58), (31, -58)
(33, -58), (32, -58)
(34, -58), (33, -58)
(35, -58), (34, -58)
(36, -58), (35, -58)
(36, -59), (35, -58)
(36, -60), (36, -59)
(36, -61), (36, -60)
(36, -62), (36, -61)
(36, -63), (36, -62)
(36, -64), (36, -63)
(36, -65), (36, -64)
(36, -66), (36, -65)
(36, -67), (36, -66)
(36, -68), (36, -67)
(36, -67), (36, -67)
(36, -66), (36, -67)
(36, -65), (36, -66)
(36, -64), (36, -65)
(36, -63), (36, -64)
(36, -62), (36, -63)
(36, -61), (36, -62)
(36, -60), (36, -61)
(36, -59), (36, -60)
(36, -58), (36, -59)
(36, -57), (36, -58)
(37, -57), (36, -58)
(38, -57), (37, -57)
(39, -57), (38, -57)
(40, -57), (39, -57)
(41, -57), (40, -57)
(42, -57), (41, -57)
(43, -57), (42, -57)
(44, -57), (43, -57)
(45, -57), (44, -57)
(46, -57), (45, -57)
(46, -58), (45, -57)
(46, -59), (46, -58)
(46, -60), (46, -59)
(46, -61), (46, -60)
(46, -62), (46, -61)
(46, -63), (46, -62)
(46, -64), (46, -63)
(46, -65), (46, -64)
(46, -66), (46, -65)
(46, -67), (46, -66)
(46, -68), (46, -67)
(46, -69), (46, -68)
(46, -70), (46, -69)
(46, -69), (46, -69)
(46, -68), (46, -69)
(46, -67), (46, -68)
(46, -66), (46, -67)
(46, -65), (46, -66)
(46, -64), (46, -65)
(46, -63), (46, -64)
(46, -62), (46, -63)
(47, -62), (46, -63)
(48, -62), (47, -62)
(49, -62), (48, -62)
(50, -62), (49, -62)
(51, -62), (50, -62)
(52, -62), (51, -62)
(53, -62), (52, -62)
(54, -62), (53, -62)
(55, -62), (54, -62)
(56, -62), (55, -62)
(57, -62), (56, -62)
(58, -62), (57, -62)
(59, -62), (58, -62)
(58, -62), (58, -62)
(57, -62), (58, -62)
(56, -62), (57, -62)
(55, -62), (56, -62)
(54, -62), (55, -62)
(53, -62), (54, -62)
(52, -62), (53, -62)
(51, -62), (52, -62)
(50, -62), (51, -62)
(50, -61), (51, -62)
(50, -60), (50, -61)
(50, -59), (50, -60)
(50, -58), (50, -59)
(50, -57), (50, -58)
(50, -56), (50, -57)
(50, -57), (50, -57)
(50, -58), (50, -57)
(50, -59), (50, -58)
(50, -60), (50, -59)
(50, -61), (50, -60)
(50, -62), (50, -61)
(50, -63), (50, -62)
(50, -62), (50, -62)
(50, -61), (50, -62)
(50, -60), (50, -61)
(50, -59), (50, -60)
(50, -58), (50, -59)
(50, -57), (50, -58)
(50, -56), (50, -57)
(50, -55), (50, -56)
(50, -54), (50, -55)
(49, -54), (50, -55)
(48, -54), (49, -54)
(47, -54), (48, -54)
(46, -54), (47, -54)
(45, -54), (46, -54)
(44, -54), (45, -54)
(43, -54), (44, -54)
(42, -54), (43, -54)
(41, -54), (42, -54)
(40, -54), (41, -54)
(39, -54), (40, -54)
(39, -53), (40, -54)
(39, -52), (39, -53)
(39, -51), (39, -52)
(39, -50), (39, -51)
(39, -49), (39, -50)
(39, -48), (39, -49)
(39, -47), (39, -48)
(39, -46), (39, -47)
(39, -45), (39, -46)
(39, -44), (39, -45)
(38, -44), (39, -45)
(37, -44), (38, -44)
(36, -44), (37, -44)
(35, -44), (36, -44)
(34, -44), (35, -44)
(33, -44), (34, -44)
(32, -44), (33, -44)
(31, -44), (32, -44)
(30, -44), (31, -44)
(29, -44), (30, -44)
(28, -44), (29, -44)
(27, -44), (28, -44)
(26, -44), (27, -44)
(25, -44), (26, -44)
(25, -43), (26, -44)
(25, -42), (25, -43)
(25, -41), (25, -42)
(25, -40), (25, -41)
(25, -39), (25, -40)
(25, -38), (25, -39)
(25, -37), (25, -38)
(24, -37), (25, -38)
(23, -37), (24, -37)
(22, -37), (23, -37)
(21, -37), (22, -37)
(20, -37), (21, -37)
(20, -38), (21, -37)
(20, -37), (21, -37)
(20, -36), (21, -37)
(20, -35), (20, -36)
(20, -34), (20, -35)
(20, -33), (20, -34)
(20, -32), (20, -33)
(20, -31), (20, -32)
(20, -30), (20, -31)
(21, -30), (20, -31)
(22, -30), (21, -30)
(23, -30), (22, -30)
(24, -30), (23, -30)
(25, -30), (24, -30)
(26, -30), (25, -30)
(27, -30), (26, -30)
(28, -30), (27, -30)
(29, -30), (28, -30)
(30, -30), (29, -30)
(31, -30), (30, -30)
(32, -30), (31, -30)
(33, -30), (32, -30)
(34, -30), (33, -30)
(34, -29), (33, -30)
(34, -28), (34, -29)
(34, -27), (34, -28)
(34, -26), (34, -27)
(34, -25), (34, -26)
(34, -24), (34, -25)
(34, -23), (34, -24)
(34, -22), (34, -23)
(34, -21), (34, -22)
(34, -20), (34, -21)
(34, -19), (34, -20)
(34, -18), (34, -19)
(33, -18), (34, -19)
(34, -18), (34, -19)
(35, -18), (34, -19)
(36, -18), (35, -18)
(37, -18), (36, -18)
(36, -18), (36, -18)
(35, -18), (36, -18)
(34, -18), (35, -18)
(33, -18), (34, -18)
(32, -18), (33, -18)
(31, -18), (32, -18)
(30, -18), (31, -18)
(30, -19), (31, -18)
(30, -20), (30, -19)
(31, -20), (30, -19)
(32, -20), (31, -20)
(33, -20), (32, -20)
(34, -20), (33, -20)
(35, -20), (34, -20)
(35, -21), (34, -20)
(35, -22), (35, -21)
(35, -23), (35, -22)
(36, -23), (35, -22)
(37, -23), (36, -23)
(38, -23), (37, -23)
(39, -23), (38, -23)
(40, -23), (39, -23)
(41, -23), (40, -23)
(42, -23), (41, -23)
(43, -23), (42, -23)
(44, -23), (43, -23)
(45, -23), (44, -23)
(46, -23), (45, -23)
(47, -23), (46, -23)
(48, -23), (47, -23)
(49, -23), (48, -23)
(49, -22), (48, -23)
(49, -21), (49, -22)
(49, -20), (49, -21)
(49, -19), (49, -20)
(49, -18), (49, -19)
(49, -17), (49, -18)
(49, -18), (49, -18)
(49, -19), (49, -18)
(49, -20), (49, -19)
(49, -21), (49, -20)
(49, -22), (49, -21)
(49, -23), (49, -22)
(49, -24), (49, -23)
(50, -24), (49, -23)
(51, -24), (50, -24)
(50, -24), (50, -24)
(49, -24), (50, -24)
(48, -24), (49, -24)
(47, -24), (48, -24)
(46, -24), (47, -24)
(45, -24), (46, -24)
(44, -24), (45, -24)
(43, -24), (44, -24)
(43, -23), (44, -24)
(43, -22), (43, -23)
(43, -21), (43, -22)
(43, -20), (43, -21)
(43, -19), (43, -20)
(43, -18), (43, -19)
(43, -17), (43, -18)
(43, -16), (43, -17)
(43, -15), (43, -16)
(43, -14), (43, -15)
(43, -13), (43, -14)
(43, -12), (43, -13)
(43, -11), (43, -12)
(43, -10), (43, -11)
(43, -11), (43, -11)
(43, -12), (43, -11)
(43, -13), (43, -12)
(43, -14), (43, -13)
(43, -15), (43, -14)
(43, -16), (43, -15)
(43, -17), (43, -16)
(43, -18), (43, -17)
(43, -19), (43, -18)
(43, -20), (43, -19)
(43, -21), (43, -20)
(43, -22), (43, -21)
(43, -21), (43, -21)
(43, -20), (43, -21)
(43, -19), (43, -20)
(43, -18), (43, -19)
(43, -17), (43, -18)
(43, -16), (43, -17)
(43, -15), (43, -16)
(43, -14), (43, -15)
(43, -13), (43, -14)
(43, -12), (43, -13)
(43, -11), (43, -12)
(43, -10), (43, -11)
(42, -10), (43, -11)
(41, -10), (42, -10)
(40, -10), (41, -10)
(39, -10), (40, -10)
(38, -10), (39, -10)
(38, -11), (39, -10)
(38, -12), (38, -11)
(38, -13), (38, -12)
(38, -14), (38, -13)
(38, -15), (38, -14)
(37, -15), (38, -14)
(37, -14), (38, -14)
(37, -13), (38, -14)
(37, -12), (37, -13)
(36, -12), (37, -13)
(35, -12), (36, -12)
(34, -12), (35, -12)
(33, -12), (34, -12)
(32, -12), (33, -12)
(31, -12), (32, -12)
(30, -12), (31, -12)
(29, -12), (30, -12)
(28, -12), (29, -12)
(27, -12), (28, -12)
(28, -12), (28, -12)
(29, -12), (28, -12)
(30, -12), (29, -12)
(31, -12), (30, -12)
(31, -11), (30, -12)
(31, -10), (31, -11)
(32, -10), (31, -11)
(33, -10), (32, -10)
(34, -10), (33, -10)
(35, -10), (34, -10)
(36, -10), (35, -10)
(37, -10), (36, -10)
(38, -10), (37, -10)
(39, -10), (38, -10)
(40, -10), (39, -10)
(41, -10), (40, -10)
(42, -10), (41, -10)
(42, -11), (41, -10)
(42, -12), (42, -11)
(42, -13), (42, -12)
(42, -14), (42, -13)
(42, -15), (42, -14)
(42, -16), (42, -15)
(42, -15), (42, -15)
(42, -14), (42, -15)
(42, -13), (42, -14)
(42, -12), (42, -13)
(42, -11), (42, -12)
(42, -10), (42, -11)
(42, -9), (42, -10)
(42, -8), (42, -9)
(42, -7), (42, -8)
(42, -6), (42, -7)
(42, -5), (42, -6)
(42, -4), (42, -5)
(42, -5), (42, -5)
(42, -6), (42, -5)
(42, -7), (42, -6)
(42, -8), (42, -7)
(42, -9), (42, -8)
(42, -8), (42, -8)
(42, -7), (42, -8)
(42, -6), (42, -7)
(42, -5), (42, -6)
(42, -4), (42, -5)
(42, -3), (42, -4)
(42, -2), (42, -3)
(42, -1), (42, -2)
(42, 0), (42, -1)
(42, 1), (42, 0)
(42, 2), (42, 1)
(42, 1), (42, 1)
(42, 0), (42, 1)
(42, -1), (42, 0)
(42, -2), (42, -1)
(42, -3), (42, -2)
(41, -3), (42, -2)
(40, -3), (41, -3)
(39, -3), (40, -3)
(38, -3), (39, -3)
(37, -3), (38, -3)
(36, -3), (37, -3)
(35, -3), (36, -3)
(34, -3), (35, -3)
(34, -4), (35, -3)
(33, -4), (34, -4)
(32, -4), (33, -4)
(31, -4), (32, -4)
(30, -4), (31, -4)
(29, -4), (30, -4)
(28, -4), (29, -4)
(27, -4), (28, -4)
(27, -5), (28, -4)
(27, -4), (28, -4)
(27, -3), (28, -4)
(27, -2), (27, -3)
(27, -1), (27, -2)
(27, 0), (27, -1)
(27, 1), (27, 0)
(27, 2), (27, 1)
(27, 3), (27, 2)
(27, 4), (27, 3)
(27, 3), (27, 3)
(27, 2), (27, 3)
(27, 1), (27, 2)
(27, 0), (27, 1)
(27, -1), (27, 0)
(27, -2), (27, -1)
(26, -2), (27, -1)
(25, -2), (26, -2)
(24, -2), (25, -2)
(23, -2), (24, -2)
(22, -2), (23, -2)
(21, -2), (22, -2)
(20, -2), (21, -2)
(19, -2), (20, -2)
(18, -2), (19, -2)
(17, -2), (18, -2)
(17, -3), (18, -2)
(17, -4), (17, -3)
(17, -5), (17, -4)
(17, -6), (17, -5)
(17, -7), (17, -6)
(17, -8), (17, -7)
(17, -9), (17, -8)
(16, -9), (17, -8)
(15, -9), (16, -9)
(14, -9), (15, -9)
(13, -9), (14, -9)
(12, -9), (13, -9)
(11, -9), (12, -9)
(10, -9), (11, -9)
(9, -9), (10, -9)
(8, -9), (9, -9)
(7, -9), (8, -9)
(8, -9), (8, -9)
(9, -9), (8, -9)
(10, -9), (9, -9)
(11, -9), (10, -9)
(12, -9), (11, -9)
(13, -9), (12, -9)
(14, -9), (13, -9)
(14, -10), (13, -9)
(14, -11), (14, -10)
(14, -12), (14, -11)
(14, -13), (14, -12)
(14, -14), (14, -13)
(14, -15), (14, -14)
(14, -16), (14, -15)
(14, -17), (14, -16)
(14, -18), (14, -17)
(14, -19), (14, -18)
(14, -20), (14, -19)
(13, -20), (14, -19)
(12, -20), (13, -20)
(11, -20), (12, -20)
(10, -20), (11, -20)
(9, -20), (10, -20)
(8, -20), (9, -20)
(7, -20), (8, -20)
(6, -20), (7, -20)
(5, -20), (6, -20)
(5, -19), (6, -20)
(5, -18), (5, -19)
(5, -17), (5, -18)
(5, -16), (5, -17)
(5, -15), (5, -16)
(5, -14), (5, -15)
(5, -13), (5, -14)
(5, -12), (5, -13)
(5, -11), (5, -12)
(5, -10), (5, -11)
(5, -9), (5, -10)
(5, -8), (5, -9)
(5, -7), (5, -8)
(5, -8), (5, -8)
(5, -9), (5, -8)
(5, -10), (5, -9)
(5, -11), (5, -10)
(5, -12), (5, -11)
(5, -13), (5, -12)
(5, -14), (5, -13)
(5, -15), (5, -14)
(5, -16), (5, -15)
(5, -17), (5, -16)
(5, -16), (5, -16)
(5, -15), (5, -16)
(5, -14), (5, -15)
(5, -13), (5, -14)
(5, -12), (5, -13)
(5, -11), (5, -12)
(5, -10), (5, -11)
(5, -9), (5, -10)
(5, -8), (5, -9)
(5, -7), (5, -8)
(6, -7), (5, -8)
(7, -7), (6, -7)
(8, -7), (7, -7)
(9, -7), (8, -7)
(10, -7), (9, -7)
(11, -7), (10, -7)
(12, -7), (11, -7)
(13, -7), (12, -7)
(14, -7), (13, -7)
(15, -7), (14, -7)
(16, -7), (15, -7)
(17, -7), (16, -7)
(18, -7), (17, -7)
(17, -7), (17, -7)
(16, -7), (17, -7)
(17, -7), (17, -7)
(18, -7), (17, -7)
(19, -7), (18, -7)
(20, -7), (19, -7)
(21, -7), (20, -7)
(22, -7), (21, -7)
(23, -7), (22, -7)
(24, -7), (23, -7)
(25, -7), (24, -7)
(26, -7), (25, -7)
(27, -7), (26, -7)
(28, -7), (27, -7)
(29, -7), (28, -7)
(29, -6), (28, -7)
(29, -5), (29, -6)
(29, -4), (29, -5)
(30, -4), (29, -5)
(31, -4), (30, -4)
(32, -4), (31, -4)
(33, -4), (32, -4)
(34, -4), (33, -4)
(35, -4), (34, -4)
(36, -4), (35, -4)
(37, -4), (36, -4)
(37, -5), (36, -4)
(37, -6), (37, -5)
(37, -7), (37, -6)
(37, -8), (37, -7)
(37, -9), (37, -8)
(37, -10), (37, -9)
(37, -11), (37, -10)
(36, -11), (37, -10)
(35, -11), (36, -11)
(35, -10), (36, -11)
(34, -10), (35, -10)
(33, -10), (34, -10)
(32, -10), (33, -10)
(31, -10), (32, -10)
(30, -10), (31, -10)
(29, -10), (30, -10)
(28, -10), (29, -10)
(28, -11), (29, -10)
(28, -12), (28, -11)
(28, -13), (28, -12)
(28, -14), (28, -13)
(28, -15), (28, -14)
(28, -16), (28, -15)
(28, -17), (28, -16)
(28, -18), (28, -17)
(28, -19), (28, -18)
(28, -20), (28, -19)
(28, -21), (28, -20)
(28, -20), (28, -20)
(28, -19), (28, -20)
(28, -18), (28, -19)
(28, -17), (28, -18)
(28, -16), (28, -17)
(28, -15), (28, -16)
(28, -16), (28, -16)
(28, -17), (28, -16)
(28, -18), (28, -17)
(28, -19), (28, -18)
(28, -20), (28, -19)
(28, -21), (28, -20)
(28, -22), (28, -21)
(28, -23), (28, -22)
(28, -24), (28, -23)
(28, -25), (28, -24)
(28, -26), (28, -25)
(28, -27), (28, -26)
(27, -27), (28, -26)
(26, -27), (27, -27)
(25, -27), (26, -27)
(26, -27), (26, -27)
(27, -27), (26, -27)
(28, -27), (27, -27)
(28, -28), (27, -27)
(29, -28), (28, -28)
(30, -28), (29, -28)
(30, -29), (29, -28)
(30, -30), (30, -29)
(30, -29), (30, -29)
(30, -28), (30, -29)
(30, -27), (30, -28)
(30, -26), (30, -27)
(30, -27), (30, -27)
(29, -27), (30, -27)
(28, -27), (29, -27)
(27, -27), (28, -27)
(26, -27), (27, -27)
(25, -27), (26, -27)
(24, -27), (25, -27)
(23, -27), (24, -27)
(22, -27), (23, -27)
(21, -27), (22, -27)
(20, -27), (21, -27)
(19, -27), (20, -27)
(18, -27), (19, -27)
(18, -26), (19, -27)
(18, -25), (18, -26)
(18, -24), (18, -25)
(18, -23), (18, -24)
(18, -22), (18, -23)
(17, -22), (18, -23)
(16, -22), (17, -22)
(15, -22), (16, -22)
(16, -22), (16, -22)
(17, -22), (16, -22)
(18, -22), (17, -22)
(19, -22), (18, -22)
(20, -22), (19, -22)
(21, -22), (20, -22)
(22, -22), (21, -22)
(23, -22), (22, -22)
(24, -22), (23, -22)
(25, -22), (24, -22)
(26, -22), (25, -22)
(27, -22), (26, -22)
(28, -22), (27, -22)
(28, -23), (27, -22)
(28, -24), (28, -23)
(28, -25), (28, -24)
(28, -26), (28, -25)
(28, -27), (28, -26)
(28, -28), (28, -27)
(28, -29), (28, -28)
(28, -30), (28, -29)
(28, -31), (28, -30)
(27, -31), (28, -30)
(26, -31), (27, -31)
(25, -31), (26, -31)
(25, -32), (26, -31)
(25, -33), (25, -32)
(25, -34), (25, -33)
(25, -35), (25, -34)
(25, -36), (25, -35)
(25, -37), (25, -36)
(25, -38), (25, -37)
(25, -39), (25, -38)
(25, -40), (25, -39)
(25, -41), (25, -40)
(24, -41), (25, -40)
(23, -41), (24, -41)
(22, -41), (23, -41)
(21, -41), (22, -41)
(20, -41), (21, -41)
(21, -41), (21, -41)
(22, -41), (21, -41)
(23, -41), (22, -41)
(24, -41), (23, -41)
(25, -41), (24, -41)
(26, -41), (25, -41)
(27, -41), (26, -41)
(28, -41), (27, -41)
(29, -41), (28, -41)
(30, -41), (29, -41)
(31, -41), (30, -41)
(32, -41), (31, -41)
(33, -41), (32, -41)
(33, -42), (32, -41)
(33, -43), (33, -42)
(33, -44), (33, -43)
(33, -45), (33, -44)
(33, -46), (33, -45)
(33, -47), (33, -46)
(33, -48), (33, -47)
(33, -49), (33, -48)
(33, -50), (33, -49)
(32, -50), (33, -49)
(31, -50), (32, -50)
(30, -50), (31, -50)
(29, -50), (30, -50)
(28, -50), (29, -50)
(27, -50), (28, -50)
(26, -50), (27, -50)
(27, -50), (27, -50)
(28, -50), (27, -50)
(29, -50), (28, -50)
(30, -50), (29, -50)
(31, -50), (30, -50)
(32, -50), (31, -50)
(33, -50), (32, -50)
(34, -50), (33, -50)
(35, -50), (34, -50)
(36, -50), (35, -50)
(37, -50), (36, -50)
(38, -50), (37, -50)
(37, -50), (37, -50)
(36, -50), (37, -50)
(35, -50), (36, -50)
(34, -50), (35, -50)
(33, -50), (34, -50)
(32, -50), (33, -50)
(31, -50), (32, -50)
(30, -50), (31, -50)
(30, -49), (31, -50)
(31, -49), (31, -50)
(32, -49), (31, -50)
(33, -49), (32, -49)
(34, -49), (33, -49)
(35, -49), (34, -49)
(34, -49), (34, -49)
(33, -49), (34, -49)
(32, -49), (33, -49)
(32, -50), (33, -49)
(32, -51), (32, -50)
